Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
402,299,50,163,0.4146281908825674,24351.51822313683,6448396.397624961
403,299,50,163,0.4146281908825674,25281.80827226619,6473678.205897227
404,299,50,163,0.4146281908825674,20742.506899685166,6494420.7127969125
405,253,50,164,0.4146281908825674,28616.274915860075,6523036.987712773
406,66,50,165,0.39389678133843903,4594.9304919223605,6527631.918204695
407,299,50,165,0.39389678133843903,20466.232642207095,6548098.150846902
408,134,50,166,0.39389678133843903,12434.809067051636,6560532.959913954
409,254,50,167,0.39389678133843903,26373.920691382482,6586906.880605336
410,246,50,168,0.39389678133843903,25454.39801207948,6612361.278617416
411,299,50,168,0.39389678133843903,23725.40456282415,6636086.68318024
412,299,50,168,0.39389678133843903,23212.750365837277,6659299.433546077
413,299,50,168,0.39389678133843903,23350.899490560605,6682650.333036638
414,299,50,168,0.39389678133843903,21976.866159545287,6704627.199196183
415,181,50,169,0.39389678133843903,19038.618795054223,6723665.817991237
416,225,50,170,0.39389678133843903,15761.322149505582,6739427.140140743
417,299,50,170,0.39389678133843903,19882.05853889565,6759309.198679639
418,263,51,170,0.39389678133843903,11294.450149562446,6770603.648829201
419,236,52,170,0.39389678133843903,15003.885208461732,6785607.534037663
420,55,52,171,0.39389678133843903,6573.885053059893,6792181.419090723
421,299,52,171,0.37420194227151704,25318.260290844795,6817499.679381567
422,299,52,171,0.37420194227151704,22437.05890244119,6839936.738284009
423,299,52,171,0.37420194227151704,24269.279325843676,6864206.017609852
424,255,52,172,0.37420194227151704,27520.21981479938,6891726.237424652
425,280,53,172,0.37420194227151704,13505.898130254307,6905232.135554906
426,299,53,172,0.37420194227151704,28344.986558542525,6933577.122113449
427,134,54,172,0.37420194227151704,-680.214767966012,6932896.907345482
428,299,54,172,0.37420194227151704,25107.903982449167,6958004.8113279315
429,299,54,172,0.37420194227151704,30735.892744611676,6988740.704072543
430,222,54,173,0.37420194227151704,23621.585848073002,7012362.289920616
431,299,54,173,0.37420194227151704,17987.97082799675,7030350.260748613
432,299,54,173,0.37420194227151704,26943.559700572074,7057293.820449185
433,299,54,173,0.37420194227151704,23958.122839410113,7081251.9432885945
434,299,54,173,0.37420194227151704,11404.951254595668,7092656.8945431905
435,299,54,173,0.37420194227151704,25429.263419647374,7118086.157962838
436,72,54,174,0.3554918451579412,8764.077820686922,7126850.235783525
437,98,54,175,0.3554918451579412,10942.99960182387,7137793.235385349
438,20,54,176,0.3554918451579412,3570.5574821023397,7141363.792867451
439,299,54,176,0.3554918451579412,26904.032328863286,7168267.825196315
440,299,54,176,0.3554918451579412,22260.449273314458,7190528.274469629
441,299,54,176,0.3554918451579412,26914.32017995528,7217442.594649584
442,106,54,177,0.3554918451579412,11556.66165723727,7228999.2563068215
443,299,54,177,0.3554918451579412,28744.3509614029,7257743.6072682245
444,299,54,177,0.3554918451579412,26504.10871070601,7284247.715978931
445,299,54,177,0.3554918451579412,2953.9286272566815,7287201.644606187
446,299,54,177,0.3554918451579412,24789.5471288984,7311991.191735085
447,96,54,178,0.3554918451579412,11310.255478179968,7323301.447213265
448,299,54,178,0.3554918451579412,23799.137445051783,7347100.584658317
449,299,54,178,0.3554918451579412,3035.874497326009,7350136.459155643
450,299,54,178,0.3554918451579412,19680.85767923729,7369817.316834881
451,299,54,178,0.3377172529000441,27640.527659348194,7397457.844494229
452,114,54,179,0.3377172529000441,13013.241750431274,7410471.08624466
453,241,54,180,0.3377172529000441,26014.588440121523,7436485.674684782
454,14,54,181,0.3377172529000441,2891.8289117163968,7439377.503596498
455,299,54,181,0.3377172529000441,20543.71110378992,7459921.214700287
456,299,54,181,0.3377172529000441,19742.667866112777,7479663.8825664
457,299,54,181,0.3377172529000441,29413.15154037322,7509077.034106773
458,299,54,181,0.3377172529000441,19539.437604654024,7528616.471711427
459,292,55,181,0.3377172529000441,18327.464241795893,7546943.935953223
460,299,55,181,0.3377172529000441,27126.910858103518,7574070.846811326
461,109,55,182,0.3377172529000441,11499.475758589102,7585570.322569915
462,299,55,182,0.3377172529000441,22966.9033672127,7608537.225937128
463,39,56,182,0.3377172529000441,-6074.672899190979,7602462.553037937
464,299,56,182,0.3377172529000441,28809.631886284784,7631272.184924222
465,29,56,183,0.3377172529000441,4668.306063877122,7635940.490988099
466,172,56,184,0.32083139025504187,19316.06892446423,7655256.559912563
467,32,56,185,0.32083139025504187,4924.4054419604745,7660180.965354524
468,246,56,186,0.32083139025504187,28352.510117725113,7688533.475472249
469,299,56,186,0.32083139025504187,24025.887841153384,7712559.363313402
470,299,56,186,0.32083139025504187,29006.39398744757,7741565.75730085
471,299,56,186,0.32083139025504187,29745.036008930776,7771310.793309781
472,299,56,186,0.32083139025504187,30840.464476861747,7802151.257786643
473,299,56,186,0.32083139025504187,24289.670389881885,7826440.928176525
474,299,56,186,0.32083139025504187,24016.51684538838,7850457.445021913
475,299,56,186,0.32083139025504187,20916.36514984034,7871373.810171754
476,5,56,187,0.32083139025504187,1996.0344205417869,7873369.844592296
477,119,56,188,0.32083139025504187,13707.713604130771,7887077.558196426
478,299,56,188,0.32083139025504187,28364.471708808353,7915442.029905234
479,299,56,188,0.32083139025504187,28683.274617111623,7944125.304522346
480,299,56,188,0.32083139025504187,26057.034209898142,7970182.3387322435
481,258,57,188,0.3047898207422898,3236.3992248211325,7973418.737957065
482,299,57,188,0.3047898207422898,21105.032028901067,7994523.769985966
483,210,58,188,0.3047898207422898,11476.931474978363,8006000.7014609445
484,87,58,189,0.3047898207422898,10545.89200778986,8016546.593468734
485,168,58,190,0.3047898207422898,17387.42276834119,8033934.016237075
486,48,58,191,0.3047898207422898,6237.918569646383,8040171.934806722
487,299,58,191,0.3047898207422898,17312.511656093764,8057484.446462816
488,299,58,191,0.3047898207422898,21693.716516577264,8079178.162979393
489,299,58,191,0.3047898207422898,19839.590710222205,8099017.753689615
490,299,58,191,0.3047898207422898,23068.12347068833,8122085.877160303
491,44,58,192,0.3047898207422898,6450.088749731994,8128535.965910035
492,162,58,193,0.3047898207422898,13182.397152665575,8141718.363062701
493,94,58,194,0.3047898207422898,8119.2637825246375,8149837.626845226
494,299,58,194,0.3047898207422898,23146.344491199463,8172983.971336425
495,299,58,194,0.3047898207422898,25323.84598034646,8198307.8173167715
496,299,58,194,0.28955032970517525,21914.084982939585,8220221.9022997115
497,114,58,195,0.28955032970517525,9940.687696050336,8230162.589995761
498,299,58,195,0.28955032970517525,23563.379817006655,8253725.9698127685
499,299,58,195,0.28955032970517525,25793.120442051455,8279519.09025482
